tweet_id,content,post_date,relevant,final_stance,final_sentiment,final_children
B25803,"A vacinação contra a Covid-19 é prioridade e permitir que a população acompanhe a evolução do trabalho faz parte da nossa política de transparência. A prefeitura lançou o vacinômetro. Mais de 5 mil pessoas já receberam a 1ª dose. Confira aqui:  ",2021-01-21,1,favorable,positive,false
B12380,"@WannyPantoja Calma que chegamos em breve em 2003. Fique ligada nos calendários que divulgamos sempre que temos vacinas disponíveis. #EquipeEd",2021-08-05,1,favorable,positive,false
B22269,"Renan Calheiros: Estava sendo criado um mercado para o interesse da Precisa, que era uma espécie de Dominguetti da Covaxin.",2021-08-04,1,unclear,negative,false
A2306,"A 99 também está ofertando mais 5.000 vouchers, que serão utilizados por profissionais da gestão municipal que estão atuando nas ações de vacinação.",2021-04-13,1,favorable,positive,false
A5081,"Depois de alterar o cronograma de entrega de vacinas 5 vezes, o Ministério da Saúde não vai mais divulgar nenhuma previsão. O Brasil sem rumo e sem porta de saída para a pandemia.",2021-04-09,1,favorable,negative,false
A5486,"Corrupção na compra de vacinas. Há 12 dias Bolsonaro não desmente o encontro com os irmãos Miranda. Por quê?",2021-07-07,1,unclear,negative,false
B25069,"Pessoal, boa noite! Neste domingo (11), iniciaremos a vacinação contra a Covid-19 de profissionais das forças de segurança, salvamento e forças armadas. Nossa expectativa é vacinar 1.500 profissionais, considerando o quantitativo de doses recebidas.",2021-04-09,1,favorable,positive,false
B8588,"Neste domingo (20), das 8h às 12h, vamos vacinar as pessoas de 48 anos nascidas até 20/02/1973. Além disso, haverá aplicação das 2ª doses para as pessoas com reforço marcado até 30/06. Vacinar é salvar vidas!",2021-06-19,1,favorable,positive,false
B14185,"Vacinação das pessoas de 54 a 57 anos 💉✨\n\n7/6: 57 anos (janeiro a junho)\n8/6: 57 anos (julho a dezembro)\n9/6: 56 anos (janeiro a junho)\n10/6: 56 anos (julho a dezembro)\n11/6: 55 anos\n12/6: 54 anos (janeiro a junho)\n13/6: 54 anos (julho a dezembro)",2021-06-04,1,favorable,positive,false
B23742,"Usem máscara! Vacina é essencial, mas precisamos continuar com medidas preventivas, como as máscaras e o álcool 70%. A saúde pública precisa de responsabilidade coletiva!",2021-08-21,1,favorable,negative,false
B21080,"Os ilustres senadores da #CPIdoCirco não sabem a diferença entre tratamento preventivo e imediato. Agora entendi, a cara de pau deles, eles tem um grande problema de baixa intelectualidade, e distorção de entendimento da realidade.😎🤭🤭",2021-09-29,1,unclear,negative,false
B26068,"Alcançamos um marco muito importante no avanço da vacinação em Porto Alegre. 70% da população vacinável completou o esquema vacinal, seja com as duas doses ou com a dose única. ",2021-10-06,1,favorable,positive,false
B15963,"Boa notícia! Estudo israelense com mais de 1 milhão de pessoas apontou que a vacina #Pfizer é 94% eficaz nos casos sintomáticos do #coronavirus em todas as idades. Desde dezembro, Israel vacinou mais de 3,8 milhões de pessoas. 2,4 milhões já receberam a segunda dose.",2021-02-15,1,favorable,positive,false
B19890,"Com cara ou sem cara... ELE VACINOU !!! ",2021-08-25,1,favorable,positive,false
B22480,"A altivez do senhor Tadeu deixou o senador Heinze sem chão. Olhou para o vovô propaganda da cloroquina e disse: ""A Prevent é um bom plano. O que é ruim é esse tratamento criminoso, que quase matou"".",2021-10-07,1,unclear,negative,false
B11468,"@Mayyumi13 Ainda não temos previsão. Vamos aguardar os próximos lotes da vacina. #EquipeEd",2021-04-27,1,favorable,negative,false
A6503,"Visitei na manhã deste sábado o drive-thru do Beira-Rio e agradeci o empenho dos profissionais da saúde e dos parceiros, como o Exército, que possibilitaram manter a vacinação durante o feriado de Páscoa. \n\nPrioridade máxima para imunizar a população o mais rápido possível. ",2021-04-03,1,favorable,positive,false
A4401,"DENÚNCIA: Mais de 25 mil doses de vacina AstraZeneca vencidas foram aplicadas em brasileiros. Em levantamento da Folha de SP são quase 600 doses vencidas no Amazonas e 102 só em Manicoré. Governador e Prefeitos, fiscalização na saúde é coisa séria. Estou cobrando explicações!",2021-07-02,1,favorable,negative,false
B17108,"O SUS tem condições de vacinar milhões de pessoas por dia. Só falta um governo que priorize a compra de vacinas, ao invés de usar a pandemia pra passar a boiada da privatização e do fim do investimento mínimo em saúde e educação. #VacinaParaTodosJá #AuxilioSimDesmonteNão",2021-02-24,1,favorable,negative,false
B8920,"#PatriaVacinada 🇧🇷💉 ",2021-06-23,1,favorable,positive,false
B24989,"Gente de Fortaleza, neste fim de semana, vamos ter três Policlínicas funcionando exclusivamente para reforçar a vacinação dos nossos idosos a partir dos 70 anos. Estamos trabalhando para garantir que a vacina chegue a um maior número de pessoas, com mais agilidade.",2021-03-26,1,favorable,positive,false
B21658,"Depois de transformar o Brasil em um imenso cemitério, Bolsonaro vem dizer que nunca foi contra a vacina e não chamou a doença de ""gripezinha"". Mentiroso desavergonhado, ninguém vai cair nessa esparrela. Bolsonaro carrega nas costas a culpa por 270 mil mortes. Essa é a verdade!",2021-03-12,1,favorable,negative,false
B17253,"Quantos brasileiros morreram porque o governo Bolsonaro deixou de comprar vacinas aprovadas pela Anvisa e armou um esquema bilionário de desvio em vacinas?",2021-06-26,1,favorable,negative,false
B12670,"@daquitescrevo Toda crítica é bem vinda, Anderson, pra nos alertar sobre onde devemos melhorar. A gente vem enfrentando uma campanha de vacinação inédita, longa e cansativa pra vários profissionais, Inclusive os da comunicação, por conta do atraso na compra pelo governo federal e +",2021-09-15,1,favorable,negative,false
B6381,"É o cúmulo! Governador @belivaldochagas está ameaçando usar a PM para tirar os trabalhadores de dentro dos ônibus lotados.\n\nPorque não tem coragem de obrigar as empresas a colocarem mais ônibus? Um leão contra trabalhadores e um gatinho com os patrões.\n\nE o prefeito? Quem sabe...",2021-03-05,0,"","",""
B6488,"A vacinação contra a covid avança mais uma vez em Natal! ✅ ",2021-07-05,1,favorable,positive,false
B21117,"@plnacional_ Jamais, o nosso presidente @jairbolsonaro  sempre falou contra o passaporte sanitário, e como seus apoiadores independente do partido que ele se encontra, como conservadores não vamos aceitar #PassaporteSanitarioNao cadê a liberdade individual?",2021-12-03,1,unfavorable,negative,false
B12673,"Ainda a este respeito, tomamos a decisão de, independente do Ministério da Saúde, continuar com o Plano ""Belém Vacinada"" e imunizar os adolescentes de 12 a 17 anos, sem comorbidades.",2021-09-16,1,favorable,positive,true
B27472,"Hoje o Amazonas poderia estar com um laboratório de diagnóstico do câncer modernizado, mas como o Governo Federal passou o ano passado inteiro sem fazer o repasse do recurso ã Fundação Cecon, o povo do Amazonas é quem padece. Isso faz  muito  mal ao  povo do AM.\n#PagaBolsonaro ",2021-02-04,0,"","",""
B21012,"Ministro da Saúde debate o Plano Nacional de Imunização na Comissão da Covid-19 – 26/4/2021 ",2021-04-26,1,favorable,positive,false
B16019,"Surpreendente! 1,5 milhão não tomaram a 2ª dose da vacina. \nLevantamento é do @minsaude, que agora estuda uma forma de buscar essas pessoas.",2021-04-13,1,favorable,negative,false
B26772,"Síntese da fala do PR do BR na ONU:1)Posicionemto político ideológico;2)infraestrutura no BR;3)5G;4)agricultura e meio ambiente;4)programas sociais -US$ 40bi gastos;5)1.8milhões de novos empregos em 2021;6)crescimento do PIB de mais de 5% em 2021.7)260milhoes de vacinas distr.",2021-09-21,1,favorable,positive,false
B12537,"@helenaaraujo39 A Secretaria Municipal de Saúde (Sesma) informa que só irá iniciar a vacinação de adolescentes de 12 a 17 anos contra covid-19 quando essa faixa etária for inserida no Plano Nacional de Imunização do Ministério da Saúde. +",2021-08-23,1,favorable,negative,true
B20846,"""A deputada estadual Marina Helou (Rede-SP) faz um apelo ao governador João Doria para que 'grupos pertencentes aos territórios vulneráveis' sejam priorizados na vacinação. Com base em estudos, ela dá exemplos da zona leste da capital do Estado"" ",2021-05-11,1,favorable,positive,false
B26254,"2 - Apesar da falta de vacina ser um problema em todo o Brasil, em Natal, os atrasos e interrupções na aplicação dessas doses estao ligados diretamente à falta de organização e gestão da Prefeitura. (+)",2021-05-22,1,favorable,negative,false
B9419,"Recebi com tristeza a notícia do falecimento do presidente do CREA-PB, Antônio Aragão. Profissional dedicado e de sucesso inquestionável, Aragão nos deixa após uma corajosa luta contra um câncer. Minha solidariedade a todos os seus amigos e familiares neste momento de dor.",2021-08-14,0,"","",""
B7570,"A estúpida operação deflagrada pela Polícia Civil do Rio de Janeiro na favela do Jacarezinho, na zona norte da cidade, constitui mais uma evidência de que as estratégias de combate ao tráfico de drogas no Brasil precisam ser reformuladas.",2021-05-08,0,"","",""
B11694,"@LucianoBessa6 Não entendemos o que ocorreu. Se é profissional de saúde, e tem registro no conselho, pode se vacinar amanhã. #EquipeEd",2021-05-15,1,favorable,positive,false
B8109,"Mobilização Nacional em Defesa do PNAE • Uma luta fundamental para nós porque é um programa que assegura alimentação escolar e, mais do que isso, pela Lei há uma obrigatoriedade de 30% da aplicação dos recursos na agricultura familiar. (+) #DefendaoPNAE",2021-06-08,0,"","",""
A4291,"Para evitar aglomerações, dividimos a faixa etária de 72 anos em dois dias de acordo com os meses de nascimento ??✨ \n\nConfira nas artes a divisão e os pontos de vacinação ?? ",2021-03-23,1,favorable,positive,false
B27589,"Amazonas em alta na contaminação por covid. São os dados divulgados pela Globo agora a noite. Vacinação lenta no Brasil. Em torno de 11%. No AM também. Está dificil assim. E o prefeito de Manaus só vacina em horário comercial e suspende no final de semana. Quanta inoperância. ",2021-04-11,1,favorable,negative,false
B20135,"Marcelo Queiroga mal chegou no Ministério da Saúde, mas já está mostrando a que veio. A mudança nos critérios para registro de óbito, nada mais é do que uma tentativa de maquiar o número de mortes por covid no país. Está seguindo os passos de Pazuello.\n\n",2021-03-24,0,"","",""
A5079,"Precisamos transformar nossa revolta e tristeza em luta. Todo poder emana do povo. Acreditem, vocês podem mudar os rumos desse país. A morte de milhares de irmãos e irmãs nossos não pode ser normalizada! Vamos à luta pelo lockdown, pelo auxílio emergencial justo e pela VACINA!",2021-03-22,1,favorable,negative,false
A3694,"Simbora vacinar nossos adolescentes, Recife! ✊⚡\n\n1️⃣6️⃣➕Todas as pessoas com 16 anos ou mais.  \n\n▶️ Agendamento a partir das 20h de hoje (23/08) no Conecta Recife (▶️ Vacinação a partir de amanhã (24/08);\n\n#RecifeVacina ",2021-08-23,1,favorable,positive,true
B17477,"Amigos, a vacinação aqui no orgulho do Madeira está sendo na escola Francisca Gonçalves. \nAté 12:30, exclusivamente hoje, está autorizado por mim, a Imunização do grupo acima de 34 anos. \nVenham!!! ",2021-07-17,1,favorable,positive,false
B24079,"A ausência de informações oficiais por parte da SMS sobre a segunda dose da vacina causa incerteza e desespero. Muitos idosos estão com duas semanas de atraso. Vamos continuar lutando para a vacinação e que as informações sejam disponibilizadas de maneira assertiva e ágil.",2021-05-15,1,favorable,negative,false
B19326,"O Planalto está desesperado p/ criar novos factoides e desviar o foco da série de escândalos:\n-caso Covaxin \n-tratoraço \n-financiamento de fakenews \n- esquema de rachadinhas (agora c/áudios)\n- “intermediários” recebidos p/ negociar vacinas no @minsaude \n\n(Complete a lista)",2021-07-05,1,unclear,negative,false
B7954,"O Brasil tem apenas 35% da população imunizada. A vacinação está paralisada em alguns estados. Falta astrazeneca p/a 2ªdose e já não querem mais vacinar adolescentes. Mesmo assim, o ministro diz q o Brasil tem vacinas em excesso. A verdade é q falta competência e responsabilidade",2021-09-16,1,favorable,negative,true
A3330,"Grande notícia! Governo da Índia liberou as exportações de vacinas contra #COVID19 para o Brasil. Previsão é de que as primeiras remessas comecem a ser enviadas amanhã. Informação do secretário das Relações Exteriores do país, Harsh Vardhan Shringla. ",2021-01-21,1,favorable,positive,false
B15381,"Vitória da pressão popular. Nada de atropelo contra o regimento para votar a PEC da Imunidade.Essa não é a urgência do país que está no pior momento da pandemia,colapso nas redes de saúde,paralisia nas vacinas e povo empobrecido sem o auxílio emergencial! ",2021-02-26,1,favorable,negative,false
B7370,"@DeputadoBacelar questiona Bolsonaro: ‘Quanto tempo para colocar a vacina para quem precisa?’ ",2021-02-01,1,favorable,negative,false
B17589,"@umaleto Alguns pontos já ficaram sem as doses, mas amanhã, no Drivre-thru do Prédio do Relógio, teremos doses de vacina contra a influenza.",2021-12-15,1,,positive,
B14883,"Na ONU, Bolsonaro mentiu sobre a legislação ambiental, a corrupção, a imagem do Brasil lá fora e defendeu o tratamento precoce. Virou chacota internacional. Se antes éramos isolados politicamente, depois de hj afundamos mais. #BolsonaroVergonhaMundial ",2021-09-21,1,unclear,negative,false
B11066,"Deus é bom o tempo todo!\n\nObrigado @helderbarbalho @EdmilsonPSOL #BoraVacinar #BelemVacinada ",2021-02-03,1,favorable,positive,false
