,id,tweet_id,post_date,content,relevant,final_stance,final_sentiment,final_children
5716,21090,B27907,2022-10-16,"“Quando eu ouço o meu adversário falando, me pergunto em que mundo ele vive” - @LulaOficial depois que  Bolsonaro diz que o Brasil tem a gasolina mais barata do mundo #LulaNaBand #DebateNaBand",False,,,
5717,19802,B28013,2022-02-02,2021 foi o ano da vacinação e com toda certeza salvou milhares de vidas em nossa cidade e impediu que nosso sistema de saúde entrasse em colapso.,True,favorable,positive,false
5718,16902,B28954,2022-01-31,"Hoje estamos vacinando os nascidos no primeiro semestre de 2014, e amanhã, os nascidos no segundo semestre do mesmo ano. Para evitar fila e aglomerações nos pontos de imunização, o cronograma foi reorganizado. Verifique mais informações no site:  ",True,favorable,positive,true
5719,22164,B30829,2022-01-12,"'Quero me meter na sua vida porque eu quero que você viva', diz Paes sobre importância da vacinação contra a Covid-19 - Jornal O Globo ",True,favorable,positive,false
5720,32465,C1843,2022-02-22,"A saúde tem muitos desafios pela frente. A pandemia reprimiu consultas e cirurgias. Vamos mudar essa realidade. Nossa vacinação deu muito certo. Porto Alegre é referência, mas não vamos descuidar da saúde, que é prioridade. Há muito a ser feito e sabemos o caminho.",True,favorable,positive,false
5721,19886,B28041,2022-04-13,"Um dia feliz e uma notícia triste. \nEssa madrugada uma tia próxima faleceu, ela ja tinha idade e enfrentou ao longos dos ultimos anos as sequelas de um AVC. \n\nTia Penha, descanse em paz. \nVou ficar off, não tem clima de comemoração quando minha avó esta em luto! Bom dia",False,,,
5722,32274,C1652,2022-04-04,"✅ SarampoA campanha será de seguimento, ou seja, imunizará as crianças de maneira indiscriminada, independentemente da situação vacinal. Mesmo as que já iniciaram ou completaram seu esquema vacinal devem comparecer para receber a dose da campanha.",False,,,
5723,14728,B28636,2022-04-25,"🤳 Apresentar documento de identificação e comprovante de que já completou o ciclo vacinal - pode ser o cartão de vacinação ou o Certificado Digital de Vacinação, disponível no Conecta Recife.\n\nVamos em frente! ✊💉\n\n#RecifeVacina",True,favorable,positive,false
5724,32175,C1553,2022-08-19,"Com a iniciativa, iremos proteger nossas crianças e jovens, aumentando a cobertura vacinal e evitando o reaparecimento de doenças que já haviam sido erradicadas graças ao trabalho de imunização. 🤝🏼",True,favorable,positive,true
5725,31302,C680,2022-10-20,"“Se vira, entrem com o celular no sutiã, que seja, vai filmar, se não, rua"".CRIMINOSO! Um patrão tentou obrigar funcionárias a votar em Bolsonaro filmando os votos com o celular no sutiã.",False,,,
5726,11104,B30615,2022-01-14,"💉👧🏻🧒🏽CONFIRMADO! \n\nAmanhã (15), a partir de 8h, vamos iniciar a vacinação contra Covid das nossas crianças de 5️⃣ a 1️⃣1️⃣ anos. \n\n⚠️ LEMBRANDO: nessa primeira etapa serão vacinadas as crianças com comorbidades ou deficiência. \n\n#PartiuVacinar! 🤩💪🏽 ",True,favorable,positive,true
5727,17888,B29839,2022-03-23,Essa gestão @cicerolucena @prefjoaopessoa só Jesus na causa.\n\nUSF BESSA sem geladeira para armazenar vacinas e sem previsão de chegar outra. Ninguém se vacina. ,True,favorable,negative,false
5728,7620,B28167,2022-01-22,"Faleceu ontem a ativista e militante dos Direitos Humanos e da causa LGBTQIA+, RITA DE CÁSSIA ARAÚJO, vítima de um câncer. Rita é uma das mais antigas militantes da causa em Goiás, ela presidia a ONG GLG (Grupo Lésbico de Goiás) desde o final dos anos 90 e início dos anos 2000. ",False,,,
5729,14749,B28619,2022-06-20,"▪️ 3ª dose (1ª dose de reforço):\nPessoas 12+ quatro meses após a 2ª dose , 2 meses após a 1ª dose para quem tomou Janssen, 2 meses após a 2ª dose para imunossuprimidos de 12 a 17 anos;",True,favorable,positive,true
5730,32605,C1983,2022-08-08,"Público-alvo no caso da poliomielite são crianças menores de cinco anos de idade, mas campanha também visa atualizar a situação vacinal de menores de 15 contra doenças como febre amarela, hepatite e pneumonia, entre outras.Vamos vacinar! ",False,,,
5731,29484,B29555,2022-01-15,"Perto de completar 12 anos, recebeu a vacina como um presente que já aguardava há bastante tempo.👧🏽💉",True,favorable,positive,true
5732,25931,B29988,2022-08-26,"@Jeronimoba13 @pedrogusmaoba É fácil de chegar, viu! No ponto de ônibus na estação metrô Detran, logo após a Localiza. Sem baratino, quero ver todo mundo lá! Bora fazer revolução!\n\n#ANegonaTáOn #JuventudeComOlívia #Juventude #Olívia65500 #TôcomOlívia #13Lá13Cá #Lula13 #Jerônimo13 #ABahiaÉ13 #Vote13",False,,,
5733,30692,C70,2022-02-04,"E aí, pessoal! Passando p/ avisar que a vacinação continua neste sábado (5⃣) e a criançada pode se imunizar contra a covid.Preparamos um espaço especial para elas lá no Terminal Luiz Canuto Chaves, no centro da cidade. A vacinação vai funcionar das 8h30 às 17h. Esperamos vcs lá!",True,favorable,positive,true
5734,31434,C812,2022-06-20,💉⚠️ Vamos de avanço na vacinação contra covid-19! Liberamos o 2º reforço (4ª dose) para pessoas com 4️⃣0️⃣➕ que tomaram reforço (3ª dose) há mais de 120 dias. Já começa amanhã. Agora você pode ir direto a um dos 71 locais que agora vacinam por demanda espontânea ou agendar. 👇🧵,True,favorable,positive,false
5735,32995,C2373,2022-02-07,"Parabéns ao Senado Federal, em particular ao combativo @randolfeap, pela convocação do ministro Marcelo Queiroga.O Pazuello de jaleco precisa explicar o boicote à vacinação infantil e o documento do ministério que desacredita as vacinas e exalta a cloroquina. Negacionismo mata!",True,favorable,unclear,true
5736,33552,C2930,2022-06-27,"Em meio a tanta notícia ruim, um respiro. A @LucianaTemer, do Instituto Liberta, que realiza a campanha #agoravcsabe, se encontrou com o Papa Francisco e entregou um relatório sobre os casos de violência sexual de crianças e adolescentes no Brasil. A resposta dele: Tem que Falar!",False,,,
5737,30740,C118,2022-05-06,Hoje completa um ano que o Estado promoveu a barbárie no Jacarezinho. Uma chacina que marcou a história ds favela e que o MP arquivou. O Estado não tem o direito de matar como se os corpos negros favelado não fossem nada. Não esqueceremos! ✊🏿,False,,,
5738,30764,C142,2022-11-25,"Vão forçar a volta do uso de máscaras, vão fechar comércios, vão exigir passaporte de vacina e quem não obedecer será tratado como bandido, assim como foi anteriormente.",True,unfavorable,negative,false
5739,29635,B29392,2022-06-30,"O equipamento recebeu troca da coberta, substituição das instalações elétricas e hidrossanitárias, melhorias na acessibilidade, troca de ar-condicionados e nova pintura. O posto conta com consultórios de atendimento médico e odontológico. ",False,,,
5740,29567,B29460,2022-03-30,Cerca de 35 mil idosos já se enquadram nesse perfil. O atendimento ocorrerá exclusivamente por agendamento. Outra novidade é que esse público  agendado já poderá tomar simultaneamente a vacina contra influenza. Ainda hoje divulgaremos as listas.,True,favorable,positive,false
5741,9233,B29891,2022-05-26,Acabamos de aprovar o texto da Emenda de Kigali ao Protocolo de Montreal sobre Substâncias que Destroem a Camada de Ozônio. #PartidoVerde,False,,,
5742,33050,C2428,2022-03-04,@queenofzucks Teve plenária hoje para debater que os pais não devem ser obrigados a vacinar as crianças contra a Covid-19 @TecaNelma resumiu bem a situação: defesa da Ivermectina e outros absurdos,True,favorable,negative,true
5743,29503,B29530,2022-01-21,"Temos trabalhado para garantir a imunização das nossas crianças de 5 a 11 anos, além da aplicação das doses de reforço. Em paralelo, temos implementado medidas para ampliar leitos no Ceará e na Capital.",True,favorable,positive,true
5744,31069,C447,2022-12-14,"O direito ao acesso ao aborto previsto em lei será criminalizado, como nos casos de risco de vida e nos casos de estupro, ou casos em que o feto sofre de anencefalia, anomalia grave incompatível com a vida extrauterina  #EstatutoDoEstupradorNÃO #GravidezForçadaÉTortura",False,,,
5745,33001,C2379,2022-02-03,"A média móvel de mortes por Covid aumentou 566% em 1 mês com a Ômicron.A disseminação do vírus é tamanha que, se essa onda tivesse acontecido antes da vacinação massiva, seria uma carnificina sem precedentes.A pandemia não acabou. É preciso vacinar e manter a prevenção.",True,favorable,negative,false
5746,32841,C2219,2022-11-17,"Cabô a festa, galera. Evitar aglomeração, máscara e TOMEM A POHA DA VACINA.",True,favorable,negative,false
5747,32507,C1885,2022-04-25,"Fiquei muito honrado com esta homenagem. Sou um apaixonado pelo Sistema Único de Saúde (SUS), desde que assumi o cargo prefeito de Senador Canedo em 2005. Nos recursos que tenho destinado à saúde no Senado, tenho um cuidado especial com área oncológica (tratamento de câncer). ",False,,,
5748,31122,C500,2022-06-09,"Quem tem que ser investigado é o estuprador, e não as vítimas de estupro! Além de perseguir direitos e atacar as mulheres, esse governo machista de Bolsonaro também vai na contramão do que pensa a população sobre o aborto.",False,,,
5749,32297,C1675,2022-03-02,Manter o ciclo vacinal completo é um ato de cuidado com a própria saúde e com a dos que amamos!,True,favorable,positive,false
5750,31101,C479,2022-08-10,"O Senado acaba de aprovar um projeto que acaba com a obrigatoriedade de autorização do marido para que a mulher, em união estável, possa realizar laqueadura. O Brasil de 2022 deixa pra trás mais uma lei arcaica carregada de machismo! O corpo é meu, decido eu! Essa é nossa luta!",False,,,
5751,31228,C606,2022-01-22,"Eu vou continuar postando foto de criança vacinada recebendo mudinha. E quando vcs enjoarem, me silenciem, pq não vou parar. ",True,favorable,positive,true
5752,32004,C1382,2022-04-14,"Mais de 20 municípios cearenses apresentam risco muito alto de reintrodução do sarampo, doença controlada pela vacinação. Isso mostra como a perversidade do discurso negacionista e antivacina de Bolsonaro e seus apoiadores precisa ser combatida, para além da pandemia da Covid.",True,favorable,negative,false
5753,29642,B29386,2022-07-18,💉 A vacinação tem sido a melhor estratégia para conter o avanço da doença nas formas mais graves e hoje estamos dando um importante passo para proteger nossos meninos e meninas.,True,favorable,positive,true
5754,32886,C2264,2022-06-09,"O Brasil tem a maior variedade de oferta de vacina do mundo! Sem a imunização, que começa a acontecer desde que nascemos, talvez muitos de nós não estaríamos aqui para testemunharmos, mais uma vez, o quanto as vacinas são importantes. ",False,,,
5755,14714,B28651,2022-03-12,"E pra completar, também trouxemos o Parquinho da Vacina aqui pra perto, das 9h às 16h, pra animar a criançada e vacinar quem tem entre 5 e 11 anos, e não se imunizou contra a covid-19. ",True,favorable,positive,true
5756,24422,B28752,2022-07-07,Que dia!\nBoris Johnson deve finalmente encerrar a novela da renúncia. Ficará até escolha do sucessor.\n.\nParlamento Europeu votará HOJE moção condenando a gestão de Bolsonaro e alguns países estão dispostos a barrar a entrada do BR na OCDE até a mudança na gestão ambiental.,False,,,
5757,32369,C1747,2022-01-16,"Reforço que, para esta segunda (17/01), temos agendadas  crianças.",True,favorable,positive,true
5758,28200,B29172,2022-08-24,"Você sabia? Desde 2019, a pulverização aérea de agrotóxicos é proibida no CE. A lei 16.820/19, de nossa autoria, impede que essa técnica, que causa tantos e tão graves danos ambientais e sanitários - câncer, contaminação da água etc -seja adotada pelo agronegócio em nosso estado",False,,,
5759,13687,B28493,2022-09-30,"""Rachadinha, barras de ouro no MEC, quadrilha da vacina. Não peça direito de resposta aqui, Bolsonaro. Peça para a CPI que provou os crimes."" Lula foi pra cima do miliciano! #debatenaglobo #luladay",True,unclear,negative,false
5760,31004,C382,2022-11-14,"Não tenha vergonha de se cuidar! 🔵 Segundo dados - alarmantes! - do Inca, a cada 38 minutos um homem morre de câncer de próstata no Brasil.A melhor forma de garantir a cura é diagnosticar a doença precocemente. Para isso, é fundamental estar com todos os seus exames em dia. ",False,,,
5761,31007,C385,2022-10-18,"#CampanhaOutubroRosa🎀Profissional de saúde: oriente suas pacientes sobre os sinais e sintomas suspeitos do câncer de mama. Se houver suspeita, faça a investigação diagnóstica e os encaminhamentos necessários.Acesse  e saiba mais.#DelegadaMarthaRocha ",False,,,
5762,33498,C2876,2022-11-17,Continuo junto a @REDE_18 pedindo ao STF a imediata cobertura vacinal contra a Covid para crianças de 6 meses a 4 anos e incidindo contra a baixa adesão vacinal infantil em esfera estadual!,True,favorable,positive,true
5763,33623,C3001,2022-06-02,"Idosos, pessoas com comorbidades e demais grupos de risco, façam o uso da máscara, sempre que possível. Mães, pais e responsáveis, se possível, enviem as crianças com máscara para a escola. Quem apresentar sintoma gripal também procure usar ao sair de casa. (5/8)",False,,,
5764,23060,B28347,2022-01-26,É ABSURDO o que está acontecendo em Novo Hamburgo (RS)!!!\nHá carros de som pelos bairros com fake news sobre a vacinação infantil.\nA vacina É SIM segura e protege a vida das crianças.\nÉ preciso investigar quem está bancando tamanha campanha de desinformação.\nVacinem seus filhos! ,True,favorable,negative,true
5765,29629,B29399,2022-06-24,"Diante do cenário, ressaltamos a vacinação como melhor estratégia para conter o avanço da doença e prevenir episódios graves. Juntos, vamos vencer esse desafio!",True,favorable,positive,false
5766,32384,C1762,2022-01-13,"@brandao_cindy @prefeiturapmf Ao completar 4 meses após a 2a dose, pode receber a dose de reforço, mesmo sem agendamento. Neste caso, busca o Centro de Eventos.",True,favorable,positive,false
5767,30707,C85,2022-01-21,"Há 1 ano, iniciávamos a vacinação contra a covid-19 em Boa Vista. Um dia memorável, cheio de gratidão e esperança. Agrademos aos profissionais da saúde que, desde o início da pandemia, estão na linha de frente no combate ao vírus Contamos com a sua com a colaboração. Vacine-se! ",True,favorable,positive,false
